Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
1078,1717182592983,31/05/2024 19:09:52,1717164592983,-5,31/05/2024 09:09:52,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,RE_iteration2,Screen 2,8sr6zh,2,info,audio started,3.399999905,0,3.399999905,3.399999905,0,3.399999905,1,3.399999905,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_7_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,757
1079,1717182593441,31/05/2024 19:09:53,1717164593441,-5,31/05/2024 09:09:53,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,RE_iteration2,Screen 2,8sr6zh,2,info,audio finished,461.3,450.1,461.3,461.3,450.1,461.3,1,461.3,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_7_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,757
1080,1717182593852,31/05/2024 19:09:53,1717164593852,-5,31/05/2024 09:09:53,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,RE_iteration2,Screen 2,8sr6zh,2,response,deer.png,871.8,866.5,871.8,871.8,866.5,871.8,1,871.8,0,0,,Click Response,deer,4,object-1033,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_7_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,872
1081,1717182595814,31/05/2024 19:09:55,1717164595814,-5,31/05/2024 09:09:55,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,RE_iteration2,Screen 1,yf96nm,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-942,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,872
1082,1717182595817,31/05/2024 19:09:55,1717164595817,-5,31/05/2024 09:09:55,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,RE_iteration2,Screen 2,8sr6zh,2,info,audio started,3.7,0,3.7,3.7,0,3.7,1,3.7,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,872
1083,1717182596266,31/05/2024 19:09:56,1717164596266,-5,31/05/2024 09:09:56,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,RE_iteration2,Screen 2,8sr6zh,2,info,audio finished,452.7,449.9,452.7,452.7,449.9,452.7,1,452.7,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,872
1084,1717182596444,31/05/2024 19:09:56,1717164596444,-5,31/05/2024 09:09:56,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,RE_iteration2,Screen 2,8sr6zh,2,response,deer.png,630.4,616.8,630.4,630.4,616.8,630.4,1,630.4,0,0,,Click Response,deer,4,object-1033,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_9_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,630
1085,1717182598397,31/05/2024 19:09:58,1717164598397,-5,31/05/2024 09:09:58,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,RE_iteration2,Screen 1,yf96nm,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-942,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,630
1086,1717182598400,31/05/2024 19:09:58,1717164598400,-5,31/05/2024 09:09:58,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,RE_iteration2,Screen 2,8sr6zh,2,info,audio started,4.100000048,0,4.100000048,4.100000048,0,4.100000048,1,4.100000048,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,630
1087,1717182598780,31/05/2024 19:09:58,1717164598780,-5,31/05/2024 09:09:58,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,RE_iteration2,Screen 2,8sr6zh,2,response,deer.png,383.3,366.6,383.3,383.3,366.6,383.3,1,383.3,0,0,,Click Response,deer,4,object-1033,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,383
1088,1717182598865,31/05/2024 19:09:58,1717164598865,-5,31/05/2024 09:09:58,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,RE_iteration2,Screen 2,8sr6zh,2,info,audio finished,466.3,449.7,466.3,466.3,449.7,466.3,1,466.3,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,383
1089,1717182600814,31/05/2024 19:10:00,1717164600814,-5,31/05/2024 09:10:00,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,RE_iteration2,Screen 1,yf96nm,1,continue,,1966.8,1966.8,1966.8,1966.8,1966.8,1966.8,1,1966.8,0,0,,Fixation Timing,Fixation,1,object-942,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,383
1090,1717182600817,31/05/2024 19:10:00,1717164600817,-5,31/05/2024 09:10:00,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,RE_iteration2,Screen 2,8sr6zh,2,info,audio started,4.4,0,4.4,4.4,0,4.4,1,4.4,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,383
1091,1717182601271,31/05/2024 19:10:01,1717164601271,-5,31/05/2024 09:10:01,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,RE_iteration2,Screen 2,8sr6zh,2,info,audio finished,458.1,450,458.1,458.1,450,458.1,1,458.1,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,383
1092,1717182601636,31/05/2024 19:10:01,1717164601636,-5,31/05/2024 09:10:01,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,RE_iteration2,Screen 2,8sr6zh,2,response,deer.png,822.9,816.9,822.9,822.9,816.9,822.9,1,822.9,0,0,,Click Response,deer,4,object-1033,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,823
1093,1717182603597,31/05/2024 19:10:03,1717164603597,-5,31/05/2024 09:10:03,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,RE_iteration2,Screen 1,yf96nm,1,continue,,1966.1,1966.1,1966.1,1966.1,1966.1,1966.1,1,1966.1,0,0,,Fixation Timing,Fixation,1,object-942,RE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,823
1094,1717182603599,31/05/2024 19:10:03,1717164603599,-5,31/05/2024 09:10:03,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,RE_iteration2,Screen 2,8sr6zh,2,info,audio started,3.299999857,0,3.299999857,3.299999857,0,3.299999857,1,3.299999857,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,823
1095,1717182604067,31/05/2024 19:10:04,1717164604067,-5,31/05/2024 09:10:04,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,RE_iteration2,Screen 2,8sr6zh,2,info,audio finished,471.2999999,466.8,471.2999999,471.2999999,466.8,471.2999999,1,471.2999999,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,823
1096,1717182604355,31/05/2024 19:10:04,1717164604355,-5,31/05/2024 09:10:04,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,RE_iteration2,Screen 2,8sr6zh,2,response,tear.png,759.2,750,759.2,759.2,750,759.2,1,759.2,0,0,,Click Response,tear,5,object-1034,RE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,759
1097,1717182606314,31/05/2024 19:10:06,1717164606314,-5,31/05/2024 09:10:06,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,RE_iteration2,Screen 1,yf96nm,1,continue,,1966.7,1966.7,1966.7,1966.7,1966.7,1966.7,1,1966.7,0,0,,Fixation Timing,Fixation,1,object-942,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,759
1098,1717182606316,31/05/2024 19:10:06,1717164606316,-5,31/05/2024 09:10:06,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,RE_iteration2,Screen 2,8sr6zh,2,info,audio started,2.999999952,0,2.999999952,2.999999952,0,2.999999952,1,2.999999952,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,759
1099,1717182606772,31/05/2024 19:10:06,1717164606772,-5,31/05/2024 09:10:06,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,RE_iteration2,Screen 2,8sr6zh,2,info,audio finished,459.2,450,459.2,459.2,450,459.2,1,459.2,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,759
1100,1717182607900,31/05/2024 19:10:07,1717164607900,-5,31/05/2024 09:10:07,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,RE_iteration2,Screen 2,8sr6zh,2,response,deer.png,1586.8,1583.4,1586.8,1586.8,1583.4,1586.8,1,1586.8,0,0,,Click Response,deer,4,object-1033,RE_iteration2,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1587
1101,1717182609863,31/05/2024 19:10:09,1717164609863,-5,31/05/2024 09:10:09,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,RE_iteration2,Screen 1,yf96nm,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-942,RE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1587
1102,1717182609866,31/05/2024 19:10:09,1717164609866,-5,31/05/2024 09:10:09,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,RE_iteration2,Screen 2,8sr6zh,2,info,audio started,3.599999857,0,3.599999857,3.599999857,0,3.599999857,1,3.599999857,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1587
1103,1717182610321,31/05/2024 19:10:10,1717164610321,-5,31/05/2024 09:10:10,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,RE_iteration2,Screen 2,8sr6zh,2,info,audio finished,458.4,449.9,458.4,458.4,449.9,458.4,1,458.4,0,0,,Audio Clip,audio,1,object-1030,RE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1587
1104,1717182610483,31/05/2024 19:10:10,1717164610483,-5,31/05/2024 09:10:10,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,RE_iteration2,Screen 2,8sr6zh,2,response,deer.png,620.0999999,616.4,620.0999999,620.0999999,616.4,620.0999999,1,620.0999999,0,0,,Click Response,deer,4,object-1033,RE_iteration2,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,620
1105,1717182612446,31/05/2024 19:10:12,1717164612446,-5,31/05/2024 09:10:12,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,RE_iteration3,Screen 1,1ar4nn,1,continue,,1966.7,1966.7,1966.7,1966.7,1966.7,1966.7,1,1966.7,0,0,,Fixation Timing,Fixation,1,object-952,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_1_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,620
1106,1717182612455,31/05/2024 19:10:12,1717164612455,-5,31/05/2024 09:10:12,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,RE_iteration3,Screen 2,h9cycb,2,info,audio started,9.6,0,9.6,9.6,0,9.6,1,9.6,0,0,,Audio Clip,audio,1,object-1036,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_1_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,620
1107,1717182612919,31/05/2024 19:10:12,1717164612919,-5,31/05/2024 09:10:12,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,RE_iteration3,Screen 2,h9cycb,2,info,audio finished,472.9999999,466.5,472.9999999,472.9999999,466.5,472.9999999,1,472.9999999,0,0,,Audio Clip,audio,1,object-1036,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_1_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,620
1108,1717182613564,31/05/2024 19:10:13,1717164613564,-5,31/05/2024 09:10:13,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,RE_iteration3,Screen 2,h9cycb,2,response,tear.png,1118.2,1116.6,1118.2,1118.2,1116.6,1118.2,1,1118.2,0,0,,Click Response,tear,5,object-1040,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_1_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1118
1109,1717182615530,31/05/2024 19:10:15,1717164615530,-5,31/05/2024 09:10:15,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,RE_iteration3,Screen 1,1ar4nn,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-952,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1118
1110,1717182615531,31/05/2024 19:10:15,1717164615531,-5,31/05/2024 09:10:15,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,RE_iteration3,Screen 2,h9cycb,2,info,audio started,2.299999857,0,2.299999857,2.299999857,0,2.299999857,1,2.299999857,0,0,,Audio Clip,audio,1,object-1036,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1118
1111,1717182615988,31/05/2024 19:10:15,1717164615988,-5,31/05/2024 09:10:15,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,RE_iteration3,Screen 2,h9cycb,2,info,audio finished,459.2,450,459.2,459.2,450,459.2,1,459.2,0,0,,Audio Clip,audio,1,object-1036,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1118
1112,1717182616676,31/05/2024 19:10:16,1717164616676,-5,31/05/2024 09:10:16,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,RE_iteration3,Screen 2,h9cycb,2,response,deer.png,1146.8,1133.2,1146.8,1146.8,1133.2,1146.8,1,1146.8,0,0,,Click Response,deer,4,object-1039,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1147
1113,1717182618629,31/05/2024 19:10:18,1717164618629,-5,31/05/2024 09:10:18,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,RE_iteration3,Screen 1,1ar4nn,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-952,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1147
1114,1717182618632,31/05/2024 19:10:18,1717164618632,-5,31/05/2024 09:10:18,178210,45,task-ap5c,,37978482,BLIND,11178817,,complete,,665a1b4b44f5d0200496378a,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,0,DBSL,76,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,RE_iteration3,Screen 2,h9cycb,2,info,audio started,2.999999952,0,2.999999952,2.999999952,0,2.999999952,1,2.999999952,0,0,,Audio Clip,audio,1,object-1036,RE_iteration3,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1147
