Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
1370,1717039512438,30/05/2024 03:25:12,1717021512438,-5,29/05/2024 17:25:12,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,RE_iteration8,Screen 2,27czoq,2,info,audio started,7.999999999,0,7.999999999,7.999999999,0,7.999999999,1,7.999999999,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1012
1371,1717039512899,30/05/2024 03:25:12,1717021512899,-5,29/05/2024 17:25:12,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,RE_iteration8,Screen 2,27czoq,2,info,audio finished,468.8,466.7,468.8,468.8,466.7,468.8,1,468.8,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1012
1372,1717039514235,30/05/2024 03:25:14,1717021514235,-5,29/05/2024 17:25:14,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,RE_iteration8,Screen 2,27czoq,2,response,deer.png,1800,1783.3,1800,1800,1783.3,1800,1,1800,0,0,,Click Response,deer,4,object-1069,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1800
1373,1717039516181,30/05/2024 03:25:16,1717021516181,-5,29/05/2024 17:25:16,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,RE_iteration8,Screen 1,q4i746,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-962,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1800
1374,1717039516191,30/05/2024 03:25:16,1717021516191,-5,29/05/2024 17:25:16,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,RE_iteration8,Screen 2,27czoq,2,info,audio started,11,0,11,11,0,11,1,11,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1800
1375,1717039516662,30/05/2024 03:25:16,1717021516662,-5,29/05/2024 17:25:16,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,RE_iteration8,Screen 2,27czoq,2,info,audio finished,481.8,466.6,481.8,481.8,466.6,481.8,1,481.8,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1800
1376,1717039516694,30/05/2024 03:25:16,1717021516694,-5,29/05/2024 17:25:16,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,8,RE_iteration8,Screen 2,27czoq,2,response,deer.png,512.6,500,512.6,512.6,500,512.6,1,512.6,0,0,,Click Response,deer,4,object-1069,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,513
1377,1717039518648,30/05/2024 03:25:18,1717021518648,-5,29/05/2024 17:25:18,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,RE_iteration8,Screen 1,q4i746,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-962,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,513
1378,1717039518691,30/05/2024 03:25:18,1717021518691,-5,29/05/2024 17:25:18,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,RE_iteration8,Screen 2,27czoq,2,info,audio started,16.7,0,16.7,16.7,0,16.7,1,16.7,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,513
1379,1717039519185,30/05/2024 03:25:19,1717021519185,-5,29/05/2024 17:25:19,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,RE_iteration8,Screen 2,27czoq,2,info,audio finished,538.9,533.3,538.9,538.9,533.3,538.9,1,538.9,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,513
1380,1717039519791,30/05/2024 03:25:19,1717021519791,-5,29/05/2024 17:25:19,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,9,RE_iteration8,Screen 2,27czoq,2,response,deer.png,1141.3,1133.3,1141.3,1141.3,1133.3,1141.3,1,1141.3,0,0,,Click Response,deer,4,object-1069,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1141
1381,1717039521747,30/05/2024 03:25:21,1717021521747,-5,29/05/2024 17:25:21,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,RE_iteration8,Screen 1,q4i746,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-962,RE_iteration8,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1141
1382,1717039521754,30/05/2024 03:25:21,1717021521754,-5,29/05/2024 17:25:21,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,RE_iteration8,Screen 2,27czoq,2,info,audio started,7.6,0,7.6,7.6,0,7.6,1,7.6,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1141
1383,1717039522239,30/05/2024 03:25:22,1717021522239,-5,29/05/2024 17:25:22,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,RE_iteration8,Screen 2,27czoq,2,info,audio finished,492.4,483.2,492.4,492.4,483.2,492.4,1,492.4,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1141
1384,1717039523678,30/05/2024 03:25:23,1717021523678,-5,29/05/2024 17:25:23,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,10,RE_iteration8,Screen 2,27czoq,2,response,tear.png,1929.6,1916.4,1929.6,1929.6,1916.4,1929.6,1,1929.6,0,0,,Click Response,tear,5,object-1070,RE_iteration8,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1930
1385,1717039525631,30/05/2024 03:25:25,1717021525631,-5,29/05/2024 17:25:25,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,RE_iteration8,Screen 1,q4i746,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-962,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_3_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1930
1386,1717039525641,30/05/2024 03:25:25,1717021525641,-5,29/05/2024 17:25:25,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,RE_iteration8,Screen 2,27czoq,2,info,audio started,12,0,12,12,0,12,1,12,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_3_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1930
1387,1717039526136,30/05/2024 03:25:26,1717021526136,-5,29/05/2024 17:25:26,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,RE_iteration8,Screen 2,27czoq,2,info,audio finished,506.7,500.1,506.7,506.7,500.1,506.7,1,506.7,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_3_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1930
1388,1717039526535,30/05/2024 03:25:26,1717021526535,-5,29/05/2024 17:25:26,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,11,RE_iteration8,Screen 2,27czoq,2,response,tear.png,904.3,900,904.3,904.3,900,904.3,1,904.3,0,0,,Click Response,tear,5,object-1070,RE_iteration8,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_3_VOT_6.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,904
1389,1717039528497,30/05/2024 03:25:28,1717021528497,-5,29/05/2024 17:25:28,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,RE_iteration8,Screen 1,q4i746,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-962,RE_iteration8,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,904
1390,1717039528510,30/05/2024 03:25:28,1717021528510,-5,29/05/2024 17:25:28,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,RE_iteration8,Screen 2,27czoq,2,info,audio started,13.9,0,13.9,13.9,0,13.9,1,13.9,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,904
1391,1717039528985,30/05/2024 03:25:28,1717021528985,-5,29/05/2024 17:25:28,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,RE_iteration8,Screen 2,27czoq,2,info,audio finished,488.8,483.4,488.8,488.8,483.4,488.8,1,488.8,0,0,,Audio Clip,audio,1,object-1066,RE_iteration8,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,904
1392,1717039529017,30/05/2024 03:25:29,1717021529017,-5,29/05/2024 17:25:29,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,12,RE_iteration8,Screen 2,27czoq,2,response,tear.png,500.1,483.4,500.1,500.1,483.4,500.1,1,500.1,0,0,,Click Response,tear,5,object-1070,RE_iteration8,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,500
1393,1717039530947,30/05/2024 03:25:30,1717021530947,-5,29/05/2024 17:25:30,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,RE_iteration9,Screen 1,iwfgeu,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-964,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,500
1394,1717039530955,30/05/2024 03:25:30,1717021530955,-5,29/05/2024 17:25:30,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,RE_iteration9,Screen 2,8rvmtg,2,info,audio started,9.3,0,9.3,9.3,0,9.3,1,9.3,0,0,,Audio Clip,audio,1,object-1072,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,500
1395,1717039531430,30/05/2024 03:25:31,1717021531430,-5,29/05/2024 17:25:31,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,RE_iteration9,Screen 2,8rvmtg,2,info,audio finished,483.3,466.6,483.3,483.3,466.6,483.3,1,483.3,0,0,,Audio Clip,audio,1,object-1072,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,500
1396,1717039531461,30/05/2024 03:25:31,1717021531461,-5,29/05/2024 17:25:31,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,RE_iteration9,Screen 2,8rvmtg,2,response,deer.png,512.3,500,512.3,512.3,500,512.3,1,512.3,0,0,,Click Response,deer,4,object-1075,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,512
1397,1717039533414,30/05/2024 03:25:33,1717021533414,-5,29/05/2024 17:25:33,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,RE_iteration9,Screen 1,iwfgeu,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-964,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,512
1398,1717039533421,30/05/2024 03:25:33,1717021533421,-5,29/05/2024 17:25:33,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,RE_iteration9,Screen 2,8rvmtg,2,info,audio started,9.2,0,9.2,9.2,0,9.2,1,9.2,0,0,,Audio Clip,audio,1,object-1072,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,512
1399,1717039533906,30/05/2024 03:25:33,1717021533906,-5,29/05/2024 17:25:33,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,RE_iteration9,Screen 2,8rvmtg,2,info,audio finished,493.9,483.3,493.9,493.9,483.3,493.9,1,493.9,0,0,,Audio Clip,audio,1,object-1072,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,512
1400,1717039533957,30/05/2024 03:25:33,1717021533957,-5,29/05/2024 17:25:33,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,RE_iteration9,Screen 2,8rvmtg,2,response,tear.png,542,533.3,542,542,533.3,542,1,542,0,0,,Click Response,tear,5,object-1076,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_5.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,542
1401,1717039535914,30/05/2024 03:25:35,1717021535914,-5,29/05/2024 17:25:35,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,RE_iteration9,Screen 1,iwfgeu,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-964,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,542
1402,1717039535924,30/05/2024 03:25:35,1717021535924,-5,29/05/2024 17:25:35,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,RE_iteration9,Screen 2,8rvmtg,2,info,audio started,11.8,0,11.8,11.8,0,11.8,1,11.8,0,0,,Audio Clip,audio,1,object-1072,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,542
1403,1717039536263,30/05/2024 03:25:36,1717021536263,-5,29/05/2024 17:25:36,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,RE_iteration9,Screen 2,8rvmtg,2,response,deer.png,349,333.4,349,349,333.4,349,1,349,0,0,,Click Response,deer,4,object-1075,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,349
1404,1717039536385,30/05/2024 03:25:36,1717021536385,-5,29/05/2024 17:25:36,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,RE_iteration9,Screen 2,8rvmtg,2,info,audio finished,472.9,466.7,472.9,472.9,466.7,472.9,1,472.9,0,0,,Audio Clip,audio,1,object-1072,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_9_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,349
1405,1717039538348,30/05/2024 03:25:38,1717021538348,-5,29/05/2024 17:25:38,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,RE_iteration9,Screen 1,iwfgeu,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-964,RE_iteration9,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,349
